2.72,0.122,2233.6337342,2233.02,2236.41,2230.85,2235.74,1743.6891,3894762.795721,1702755360000.0,1702756293195.0,1254459159.0,1254465143.0,5985.0
2.4,0.107,2233.63750567,2233.02,2236.41,2230.85,2235.42,1746.9365,3902022.886426,1702755360000.0,1702756294341.0,1254459159.0,1254465170.0,6012.0
2.35,0.105,2233.63752967,2233.02,2236.41,2230.85,2235.37,1746.9603,3902076.088932,1702755360000.0,1702756295490.0,1254459159.0,1254465175.0,6017.0
2.35,0.105,2233.63752967,2233.02,2236.41,2230.85,2235.37,1746.9603,3902076.088932,1702755360000.0,1702756296646.0,1254459159.0,1254465175.0,6017.0
2.17,0.097,2233.63779978,2233.02,2236.41,2230.85,2235.19,1747.2549,3902734.590484,1702755360000.0,1702756297798.0,1254459159.0,1254465184.0,6026.0
2.17,0.097,2233.63877166,2233.02,2236.41,2230.85,2235.19,1748.3496,3905181.452977,1702755360000.0,1702756298979.0,1254459159.0,1254465186.0,6028.0
2.17,0.097,2233.63877166,2233.02,2236.41,2230.85,2235.19,1748.3496,3905181.452977,1702755360000.0,1702756300129.0,1254459159.0,1254465186.0,6028.0
2.16,0.097,2233.64026881,2233.02,2236.41,2230.85,2235.18,1750.0496,3908981.258977,1702755360000.0,1702756301289.0,1254459159.0,1254465188.0,6030.0
2.25,0.101,2233.64035033,2233.02,2236.41,2230.85,2235.27,1750.1412,3909186.003089,1702755360000.0,1702756302449.0,1254459159.0,1254465196.0,6038.0
2.25,0.101,2233.64035033,2233.02,2236.41,2230.85,2235.27,1750.1412,3909186.003089,1702755360000.0,1702756303602.0,1254459159.0,1254465196.0,6038.0
2.26,0.101,2233.64048307,2233.02,2236.41,2230.85,2235.28,1750.2829,3909502.742265,1702755360000.0,1702756304774.0,1254459159.0,1254465198.0,6040.0
2.26,0.101,2233.64048307,2233.02,2236.41,2230.85,2235.28,1750.2829,3909502.742265,1702755360000.0,1702756305933.0,1254459159.0,1254465198.0,6040.0
2.26,0.101,2233.64334434,2233.02,2236.41,2230.85,2235.28,1753.3245,3916301.599897,1702755360000.0,1702756307139.0,1254459159.0,1254465203.0,6045.0
2.28,0.102,2233.6437189,2233.02,2236.41,2230.85,2235.3,1753.721,3917187.896347,1702755360000.0,1702756308304.0,1254459159.0,1254465204.0,6046.0
2.29,0.103,2233.64372764,2233.02,2236.41,2230.85,2235.31,1753.7302,3917208.461199,1702755360000.0,1702756309638.0,1254459159.0,1254465207.0,6049.0
2.31,0.103,2233.64374887,2233.02,2236.41,2230.85,2235.33,1753.7525,3917258.308696,1702755360000.0,1702756310794.0,1254459159.0,1254465209.0,6051.0
2.33,0.104,2233.64415098,2233.02,2236.41,2230.85,2235.35,1754.1659,3918182.402386,1702755360000.0,1702756311955.0,1254459159.0,1254465212.0,6054.0
2.34,0.105,2233.64415529,2233.02,2236.41,2230.85,2235.36,1754.1703,3918192.23797,1702755360000.0,1702756313115.0,1254459159.0,1254465213.0,6055.0
2.34,0.105,2233.64415529,2233.02,2236.41,2230.85,2235.36,1754.1703,3918192.23797,1702755360000.0,1702756314289.0,1254459159.0,1254465213.0,6055.0
2.33,0.104,2233.64417561,2233.02,2236.41,2230.85,2235.35,1754.1912,3918238.956785,1702755360000.0,1702756315469.0,1254459159.0,1254465216.0,6058.0
2.34,0.105,2233.64425086,2233.02,2236.41,2230.85,2235.36,1754.2682,3918411.0794,1702755360000.0,1702756316614.0,1254459159.0,1254465219.0,6061.0
2.55,0.114,2233.64538051,2233.02,2236.41,2230.85,2235.57,1755.4002,3920941.547677,1702755360000.0,1702756317839.0,1254459159.0,1254465239.0,6081.0
2.63,0.118,2233.6474975,2233.02,2236.41,2230.85,2235.65,1757.3228,3925239.67452,1702755360000.0,1702756319062.0,1254459159.0,1254465246.0,6088.0
1.14,0.051,2233.58106795,2234.59,2236.41,2230.85,2235.73,1622.4768,3623933.463673,1702755420000.0,1702756320254.0,1254459579.0,1254465250.0,5672.0
