-49.44,-0.117,42354.42814037,42377.45,42377.45,42328.0,42328.01,61.80312,2617635.8048909,1702756560000.0,1702756881365.0,3324205960.0,3324209240.0,3281.0
-52.44,-0.124,42352.77451091,42377.45,42377.45,42325.0,42325.01,65.86191,2789434.6230878,1702756560000.0,1702756882525.0,3324205960.0,3324209356.0,3397.0
-52.45,-0.124,42352.62562107,42377.45,42377.45,42325.0,42325.0,66.2169,2804459.5754878,1702756560000.0,1702756883677.0,3324205960.0,3324209365.0,3406.0
-52.44,-0.124,42352.59816092,42377.45,42377.45,42325.0,42325.01,66.2828,2807248.7933803,1702756560000.0,1702756884828.0,3324205960.0,3324209372.0,3413.0
-49.65,-0.117,42352.20329993,42377.45,42377.45,42325.0,42327.8,67.26151,2848673.1457805,1702756560000.0,1702756885987.0,3324205960.0,3324209431.0,3472.0
-49.46,-0.117,42352.17451376,42377.45,42377.45,42325.0,42327.99,67.3416,2852063.1952356,1702756560000.0,1702756887150.0,3324205960.0,3324209438.0,3479.0
-49.45,-0.117,42352.16884879,42377.45,42377.45,42325.0,42328.0,67.35738,2852731.1309718,1702756560000.0,1702756888291.0,3324205960.0,3324209447.0,3488.0
-49.45,-0.117,42352.03591104,42377.45,42377.45,42325.0,42328.0,67.72986,2868497.4629696,1702756560000.0,1702756889449.0,3324205960.0,3324209463.0,3504.0
-49.45,-0.117,42351.92505327,42377.45,42377.45,42325.0,42328.0,68.04356,2881775.7534776,1702756560000.0,1702756890616.0,3324205960.0,3324209470.0,3511.0
-49.45,-0.117,42351.9096529,42377.45,42377.45,42325.0,42328.0,68.08737,2883630.1427438,1702756560000.0,1702756891777.0,3324205960.0,3324209478.0,3519.0
-49.45,-0.117,42351.86828682,42377.45,42377.45,42325.0,42328.0,68.20537,2888624.8466938,1702756560000.0,1702756892931.0,3324205960.0,3324209489.0,3530.0
-49.45,-0.117,42351.86710722,42377.45,42377.45,42325.0,42328.0,68.20874,2888767.4920308,1702756560000.0,1702756894085.0,3324205960.0,3324209494.0,3535.0
-49.45,-0.117,42351.73330599,42377.45,42377.45,42325.0,42328.0,68.59328,2905044.3011428,1702756560000.0,1702756895239.0,3324205960.0,3324209510.0,3551.0
-49.45,-0.117,42351.71978041,42377.45,42377.45,42325.0,42328.0,68.63238,2906699.3256226,1702756560000.0,1702756896391.0,3324205960.0,3324209522.0,3563.0
-47.56,-0.112,42351.1713027,42377.45,42377.45,42325.0,42329.89,70.25913,2975556.4502084,1702756560000.0,1702756897543.0,3324205960.0,3324209593.0,3634.0
-47.51,-0.112,42351.16751749,42377.45,42377.45,42325.0,42329.94,70.27166,2976086.8443922,1702756560000.0,1702756898693.0,3324205960.0,3324209599.0,3640.0
-47.5,-0.112,42351.16134383,42377.45,42377.45,42325.0,42329.95,70.29211,2976952.4918079,1702756560000.0,1702756899853.0,3324205960.0,3324209609.0,3650.0
-47.5,-0.112,42351.14253514,42377.45,42377.45,42325.0,42329.95,70.35447,2979592.1869544,1702756560000.0,1702756901009.0,3324205960.0,3324209617.0,3658.0
-47.5,-0.112,42350.98543377,42377.45,42377.45,42325.0,42329.95,70.87967,3001823.8717203,1702756560000.0,1702756902151.0,3324205960.0,3324209629.0,3670.0
-47.5,-0.112,42350.97028466,42377.45,42377.45,42325.0,42329.95,70.93073,3003985.2384993,1702756560000.0,1702756903304.0,3324205960.0,3324209632.0,3673.0
-44.21,-0.104,42349.77571582,42377.45,42377.45,42325.0,42333.24,75.28009,3188094.9273664,1702756560000.0,1702756904452.0,3324205960.0,3324209704.0,3745.0
-44.21,-0.104,42349.76953627,42377.45,42377.45,42325.0,42333.24,75.30824,3189286.6081818,1702756560000.0,1702756905624.0,3324205960.0,3324209711.0,3752.0
-44.21,-0.104,42349.55673571,42377.45,42377.45,42325.0,42333.24,76.29078,3230880.7160216,1702756560000.0,1702756906786.0,3324205960.0,3324209726.0,3767.0
-44.2,-0.104,42349.54664168,42377.45,42377.45,42325.0,42333.25,76.33803,3232880.962019,1702756560000.0,1702756907938.0,3324205960.0,3324209736.0,3777.0
-44.2,-0.104,42349.54587717,42377.45,42377.45,42325.0,42333.25,76.34161,3233032.5150317,1702756560000.0,1702756909081.0,3324205960.0,3324209738.0,3779.0
-42.11,-0.099,42349.2909234,42377.45,42377.45,42325.0,42335.34,77.57328,3285173.4026027,1702756560000.0,1702756910239.0,3324205960.0,3324209788.0,3829.0
-40.28,-0.095,42349.1023397,42377.45,42377.45,42325.0,42337.17,78.74107,3334613.6317674,1702756560000.0,1702756911421.0,3324205960.0,3324209829.0,3870.0
-40.29,-0.095,42349.09753758,42377.45,42377.45,42325.0,42337.16,78.77277,3335955.7200357,1702756560000.0,1702756912571.0,3324205960.0,3324209846.0,3887.0
